,number_of_vehicle_parked,power_demand
2017-08-08 19:09:00,16727.0,0.158571340492
2017-08-08 19:10:00,16812.0,0.0721979397665
2017-08-08 19:11:00,16814.0,0.0721979397665
2017-08-08 19:12:00,16822.0,0.0806543924117
2017-08-08 19:13:00,16825.0,0.0856861786242
2017-08-08 19:14:00,16832.0,0.0869731583827
2017-08-08 19:15:00,16871.0,0.131936845741
2017-08-08 19:16:00,16873.0,0.131936845741
2017-08-08 19:17:00,16889.0,0.142051146126
2017-08-08 19:18:00,16896.0,0.148398867671
2017-08-08 19:19:00,16898.0,0.148398867671
2017-08-08 19:20:00,16976.0,0.139468808556
2017-08-08 19:21:00,16976.0,0.14323410725
2017-08-08 19:22:00,16983.0,0.136257568167
2017-08-08 19:23:00,16997.0,0.131225781955
2017-08-08 19:24:00,17005.0,0.135210259432
2017-08-08 19:25:00,17067.0,0.0736889833292
2017-08-08 19:26:00,17071.0,0.0782088448757
2017-08-08 19:27:00,17081.0,0.0952051478025
2017-08-08 19:28:00,17099.0,0.0952051478025
2017-08-08 19:29:00,17100.0,0.0952051478025
2017-08-08 19:30:00,16961.0,0.147681780089
2017-08-08 19:31:00,16962.0,0.149547434018
2017-08-08 19:32:00,16971.0,0.149547434018
2017-08-08 19:33:00,16974.0,0.149547434018
2017-08-08 19:34:00,16977.0,0.139950152641
2017-08-08 19:35:00,17027.0,0.130680941302
2017-08-08 19:36:00,17030.0,0.126161079755
2017-08-08 19:37:00,17045.0,0.122033798385
2017-08-08 19:38:00,17058.0,0.126285314928
2017-08-08 19:39:00,17054.0,0.126285314928
2017-08-08 19:40:00,17135.0,0.0636769816857
2017-08-08 19:41:00,17130.0,0.0580460290621
2017-08-08 19:42:00,17141.0,0.0580460290621
2017-08-08 19:43:00,17146.0,0.0580460290621
2017-08-08 19:44:00,17152.0,0.0580460290621
2017-08-08 19:45:00,17152.0,0.0757429720523
2017-08-08 19:46:00,17158.0,0.0757429720523
2017-08-08 19:47:00,17164.0,0.0708675723792
2017-08-08 19:48:00,17171.0,0.0714298662357
2017-08-08 19:49:00,17171.0,0.0714298662357
2017-08-08 19:50:00,17227.0,0.0869703767838
2017-08-08 19:51:00,17231.0,0.0869703767838
2017-08-08 19:52:00,17243.0,0.0966424719408
2017-08-08 19:53:00,17246.0,0.0966424719408
2017-08-08 19:54:00,17245.0,0.106251613038
2017-08-08 19:55:00,17283.0,0.104835310837
2017-08-08 19:56:00,17284.0,0.104835310837
2017-08-08 19:57:00,17287.0,0.104835310837
2017-08-08 19:58:00,17287.0,0.100021500438
2017-08-08 19:59:00,17288.0,0.0904123593401
2017-08-08 20:00:00,17085.0,0.0923665516747
2017-08-08 20:01:00,17085.0,0.0923665516747
2017-08-08 20:02:00,17089.0,0.0826944565176
2017-08-08 20:03:00,17093.0,0.0826944565176
2017-08-08 20:04:00,17104.0,0.0826944565176
2017-08-08 20:05:00,17163.0,0.111861708139
2017-08-08 20:06:00,17163.0,0.111861708139
2017-08-08 20:07:00,17173.0,0.111861708139
2017-08-08 20:08:00,17185.0,0.119297016997
2017-08-08 20:09:00,17188.0,0.119297016997
2017-08-08 20:10:00,17224.0,0.0844314004493
2017-08-08 20:11:00,17223.0,0.0844314004493
2017-08-08 20:12:00,17227.0,0.154196452534
2017-08-08 20:13:00,17231.0,0.0844314004493
2017-08-08 20:14:00,17231.0,0.0844314004493
2017-08-08 20:15:00,17268.0,0.0920544497208
2017-08-08 20:16:00,17264.0,0.0920544497208
2017-08-08 20:17:00,17270.0,0.0977637622707
2017-08-08 20:18:00,17273.0,0.101440941936
2017-08-08 20:19:00,17276.0,0.101440941936
2017-08-08 20:20:00,17318.0,0.0920545121297
2017-08-08 20:21:00,17318.0,0.0920545121297
2017-08-08 20:22:00,17327.0,0.0920545121297
2017-08-08 20:23:00,17334.0,0.0920545121297
2017-08-08 20:24:00,17335.0,0.0920545121297
2017-08-08 20:25:00,17365.0,0.0445513844904
2017-08-08 20:26:00,17369.0,0.0445513844904
2017-08-08 20:27:00,17372.0,0.047479311146
2017-08-08 20:28:00,17376.0,0.0438021314804
2017-08-08 20:29:00,17379.0,0.0898326520863
2017-08-08 20:30:00,17228.0,0.126552877193
2017-08-08 20:31:00,17226.0,0.126552877193
2017-08-08 20:32:00,17226.0,0.126552877193
2017-08-08 20:33:00,17230.0,0.126552877193
2017-08-08 20:34:00,17227.0,0.126552877193
2017-08-08 20:35:00,17270.0,0.14497214433
2017-08-08 20:36:00,17276.0,0.14497214433
2017-08-08 20:37:00,17283.0,0.136334905125
2017-08-08 20:38:00,17286.0,0.136334905125
2017-08-08 20:39:00,17285.0,0.132344991369
2017-08-08 20:40:00,17330.0,0.0520646290422
2017-08-08 20:41:00,17333.0,0.0520646290422
2017-08-08 20:42:00,17336.0,0.0520646290422
2017-08-08 20:43:00,17339.0,0.0520646290422
2017-08-08 20:44:00,17340.0,0.0520646290422
2017-08-08 20:45:00,17344.0,0.0714063467993
2017-08-08 20:46:00,17346.0,0.0714063467993
2017-08-08 20:47:00,17358.0,0.0714063467993
2017-08-08 20:48:00,17361.0,0.0714063467993
2017-08-08 20:49:00,17359.0,0.0714063467993
2017-08-08 20:50:00,17372.0,0.0638087804161
2017-08-08 20:51:00,17371.0,0.0638087804161
2017-08-08 20:52:00,17377.0,0.0638087804161
2017-08-08 20:53:00,17382.0,0.0638087804161
2017-08-08 20:54:00,17386.0,0.0638087804161
2017-08-08 20:55:00,17413.0,0.0166513846611
2017-08-08 20:56:00,17418.0,0.0220087079652
2017-08-08 20:57:00,17423.0,0.0220087079652
2017-08-08 20:58:00,17422.0,0.0259570945329
2017-08-08 20:59:00,17423.0,0.0259570945329
2017-08-08 21:00:00,17260.0,0.0843617165335
2017-08-08 21:01:00,17249.0,0.0843617165335
2017-08-08 21:02:00,17252.0,0.0843617165335
2017-08-08 21:03:00,17254.0,0.0843617165335
2017-08-08 21:04:00,17253.0,0.0843617165335
2017-08-08 21:05:00,17267.0,0.088934874258
2017-08-08 21:06:00,17270.0,0.083577550954
2017-08-08 21:07:00,17277.0,0.0983481434963
2017-08-08 21:08:00,17282.0,0.0943997569286
2017-08-08 21:09:00,17282.0,0.0943997569286
2017-08-08 21:10:00,17331.0,0.0171030923171
2017-08-08 21:11:00,17329.0,0.0171030923171
2017-08-08 21:12:00,17331.0,0.0171030923171
2017-08-08 21:13:00,17334.0,0.0171030923171
2017-08-08 21:14:00,17335.0,0.0237004783881
2017-08-08 21:15:00,17361.0,0.0191460293007
2017-08-08 21:16:00,17365.0,0.0191460293007
2017-08-08 21:17:00,17373.0,0.0234841503648
2017-08-08 21:18:00,17378.0,0.0234841503648
2017-08-08 21:19:00,17377.0,0.0234841503648
2017-08-08 21:20:00,17402.0,0.0346376452995
2017-08-08 21:21:00,17404.0,0.0431431903599
2017-08-08 21:22:00,17403.0,0.0431431903599
2017-08-08 21:23:00,17407.0,0.051781549074
2017-08-08 21:24:00,17408.0,0.045184163003
2017-08-08 21:25:00,17467.0,0.109076233311
2017-08-08 21:26:00,17465.0,0.0664674588605
2017-08-08 21:27:00,17468.0,0.0621293377964
2017-08-08 21:28:00,17475.0,0.0661479100966
2017-08-08 21:29:00,17476.0,0.0661479100966
2017-08-08 21:30:00,17353.0,0.0908094241513
2017-08-08 21:31:00,17350.0,0.0886038790909
2017-08-08 21:32:00,17354.0,0.0886038790909
2017-08-08 21:33:00,17356.0,0.0799655203768
2017-08-08 21:34:00,17359.0,0.0842034942732
2017-08-08 21:35:00,17396.0,0.0859082694414
2017-08-08 21:36:00,17391.0,0.0810814648764
2017-08-08 21:37:00,17398.0,0.0867119883513
2017-08-08 21:38:00,17395.0,0.082693416051
2017-08-08 21:39:00,17397.0,0.082693416051
2017-08-08 21:40:00,17438.0,0.0648762348925
2017-08-08 21:41:00,17436.0,0.0585762348925
2017-08-08 21:42:00,17437.0,0.0585762348925
2017-08-08 21:43:00,17436.0,0.0585762348925
2017-08-08 21:44:00,17438.0,0.0543382609961
2017-08-08 21:45:00,17450.0,0.064957748191
2017-08-08 21:46:00,17450.0,0.064957748191
2017-08-08 21:47:00,17457.0,0.0675189545053
2017-08-08 21:48:00,17463.0,0.0675189545053
2017-08-08 21:49:00,17466.0,0.0719153608665
2017-08-08 21:50:00,17488.0,0.0581939158549
2017-08-08 21:51:00,17491.0,0.0581939158549
2017-08-08 21:52:00,17495.0,0.0581939158549
2017-08-08 21:53:00,17498.0,0.0581939158549
2017-08-08 21:54:00,17499.0,0.0581939158549
2017-08-08 21:55:00,17517.0,0.0371836181773
2017-08-08 21:56:00,17519.0,0.0371836181773
2017-08-08 21:57:00,17522.0,0.0343260482245
2017-08-08 21:58:00,17524.0,0.0343260482245
2017-08-08 21:59:00,17524.0,0.0299296418633
2017-08-08 22:00:00,17441.0,0.0855504296269
2017-08-08 22:01:00,17441.0,0.0855504296269
2017-08-08 22:02:00,17445.0,0.0855504296269
2017-08-08 22:03:00,17456.0,0.0945255852235
2017-08-08 22:04:00,17452.0,0.0945255852235
2017-08-08 22:05:00,17474.0,0.0940218335019
2017-08-08 22:06:00,17473.0,0.0940218335019
2017-08-08 22:07:00,17472.0,0.0886876736656
2017-08-08 22:08:00,17480.0,0.0949263389078
2017-08-08 22:09:00,17480.0,0.0949263389078
2017-08-08 22:10:00,17501.0,0.0452572612467
2017-08-08 22:11:00,17499.0,0.0490862843059
2017-08-08 22:12:00,17500.0,0.0490862843059
2017-08-08 22:13:00,17498.0,0.0401111287093
2017-08-08 22:14:00,17504.0,0.0452072305508
2017-08-08 22:15:00,17536.0,0.088840155402
2017-08-08 22:16:00,17536.0,0.088840155402
2017-08-08 22:17:00,17537.0,0.088840155402
2017-08-08 22:18:00,17542.0,0.0826014901598
2017-08-08 22:19:00,17544.0,0.0826014901598
2017-08-08 22:20:00,17571.0,0.0755906149189
2017-08-08 22:21:00,17571.0,0.0777224588717
2017-08-08 22:22:00,17575.0,0.0840224588717
2017-08-08 22:23:00,17577.0,0.0840224588717
2017-08-08 22:24:00,17576.0,0.0789263570303
2017-08-08 22:25:00,17594.0,0.038817665704
2017-08-08 22:26:00,17596.0,0.038817665704
2017-08-08 22:27:00,17597.0,0.038817665704
2017-08-08 22:28:00,17597.0,0.038817665704
2017-08-08 22:29:00,17599.0,0.038817665704
2017-08-08 22:30:00,17557.0,0.0499113405648
2017-08-08 22:31:00,17559.0,0.0439504735528
2017-08-08 22:32:00,17559.0,0.0439504735528
2017-08-08 22:33:00,17560.0,0.0439504735528
2017-08-08 22:34:00,17561.0,0.0439504735528
2017-08-08 22:35:00,17583.0,0.0396448716547
2017-08-08 22:36:00,17581.0,0.0396448716547
2017-08-08 22:37:00,17586.0,0.0441957252145
2017-08-08 22:38:00,17593.0,0.0496956621376
2017-08-08 22:39:00,17592.0,0.0496956621376
2017-08-08 22:40:00,17608.0,0.0391104990216
2017-08-08 22:41:00,17606.0,0.0391104990216
2017-08-08 22:42:00,17608.0,0.0328104990216
2017-08-08 22:43:00,17606.0,0.0328104990216
2017-08-08 22:44:00,17606.0,0.0328104990216
2017-08-08 22:45:00,17619.0,0.0465201812789
2017-08-08 22:46:00,17622.0,0.0528201812789
2017-08-08 22:47:00,17623.0,0.0531790721012
2017-08-08 22:48:00,17622.0,0.047679135178
2017-08-08 22:49:00,17623.0,0.047679135178
2017-08-08 22:50:00,17631.0,0.0353729369607
2017-08-08 22:51:00,17631.0,0.0353729369607
2017-08-08 22:52:00,17636.0,0.0353729369607
2017-08-08 22:53:00,17636.0,0.0353729369607
2017-08-08 22:54:00,17637.0,0.0353729369607
2017-08-08 22:55:00,17653.0,0.0175097443821
2017-08-08 22:56:00,17652.0,0.0112097443821
2017-08-08 22:57:00,17652.0,0.0063
2017-08-08 22:58:00,17654.0,0.0063
2017-08-08 22:59:00,17656.0,0.0063
2017-08-08 23:00:00,17638.0,0.0823467715175
2017-08-08 23:01:00,17639.0,0.0350936219288
2017-08-08 23:02:00,17641.0,0.0350936219288
2017-08-08 23:03:00,17640.0,0.0350936219288
2017-08-08 23:04:00,17641.0,0.0350936219288
2017-08-08 23:05:00,17653.0,0.0328335578104
2017-08-08 23:06:00,17651.0,0.0328335578104
2017-08-08 23:07:00,17652.0,0.0328335578104
2017-08-08 23:08:00,17655.0,0.0328335578104
2017-08-08 23:09:00,17656.0,0.0328335578104
2017-08-08 23:10:00,17675.0,0.0189207845157
2017-08-08 23:11:00,17675.0,0.0189207845157
2017-08-08 23:12:00,17676.0,0.0189207845157
2017-08-08 23:13:00,17680.0,0.0189207845157
2017-08-08 23:14:00,17683.0,0.0189207845157
2017-08-08 23:15:00,17707.0,0.0948297541935
2017-08-08 23:16:00,17705.0,0.0333314972654
2017-08-08 23:17:00,17705.0,0.0377890347127
2017-08-08 23:18:00,17706.0,0.0377890347127
2017-08-08 23:19:00,17707.0,0.0377890347127
2017-08-08 23:20:00,17719.0,0.0412049779732
2017-08-08 23:21:00,17718.0,0.0412049779732
2017-08-08 23:22:00,17720.0,0.0412049779732
2017-08-08 23:23:00,17721.0,0.0412049779732
2017-08-08 23:24:00,17721.0,0.0412049779732
2017-08-08 23:25:00,17725.0,0.0227543293419
2017-08-08 23:26:00,17726.0,0.0227543293419
2017-08-08 23:27:00,17728.0,0.0182967918946
2017-08-08 23:28:00,17729.0,0.0182967918946
2017-08-08 23:29:00,17729.0,0.0182967918946
2017-08-08 23:30:00,17713.0,0.034608697506
2017-08-08 23:31:00,17714.0,0.034608697506
2017-08-08 23:32:00,17715.0,0.034608697506
2017-08-08 23:33:00,17717.0,0.034608697506
2017-08-08 23:34:00,17717.0,0.034608697506
2017-08-08 23:35:00,17729.0,0.034608697506
2017-08-08 23:36:00,17729.0,0.034608697506
2017-08-08 23:37:00,17731.0,0.034608697506
2017-08-08 23:38:00,17729.0,0.034608697506
2017-08-08 23:39:00,17730.0,0.034608697506
2017-08-08 23:40:00,17745.0,0.0115100276289
2017-08-08 23:41:00,17744.0,0.0115100276289
2017-08-08 23:42:00,17742.0,0.0115100276289
2017-08-08 23:43:00,17745.0,0.024701113286
2017-08-08 23:44:00,17746.0,0.024701113286
2017-08-08 23:45:00,17765.0,0.0288729302991
2017-08-08 23:46:00,17769.0,0.0288729302991
2017-08-08 23:47:00,17768.0,0.0288729302991
2017-08-08 23:48:00,17767.0,0.0288729302991
2017-08-08 23:49:00,17767.0,0.0288729302991
2017-08-08 23:50:00,17780.0,0.0219005477975
2017-08-08 23:51:00,17781.0,0.0219005477975
2017-08-08 23:52:00,17782.0,0.0219005477975
2017-08-08 23:53:00,17783.0,0.0087094621404
2017-08-08 23:54:00,17784.0,0.0087094621404
2017-08-08 23:55:00,17799.0,0.0174195039554
2017-08-08 23:56:00,17801.0,0.0174195039554
2017-08-08 23:57:00,17802.0,0.0384195039554
2017-08-08 23:58:00,17804.0,0.0384195039554
2017-08-08 23:59:00,17804.0,0.0384195039554
2017-08-09 00:00:00,17764.0,0.154535037664
2017-08-09 00:01:00,17763.0,0.154535037664
2017-08-09 00:02:00,17763.0,0.154535037664
2017-08-09 00:03:00,17763.0,0.154535037664
2017-08-09 00:04:00,17763.0,0.154535037664
2017-08-09 00:05:00,17759.0,0.149981371673
2017-08-09 00:06:00,17757.0,0.149981371673
2017-08-09 00:07:00,17756.0,0.149981371673
2017-08-09 00:08:00,17757.0,0.153894010764
2017-08-09 00:09:00,17757.0,0.153894010764
2017-08-09 00:10:00,17762.0,0.00391263909189
2017-08-09 00:11:00,17762.0,0.00391263909189
2017-08-09 00:12:00,17762.0,0.00391263909189
2017-08-09 00:13:00,17763.0,0.00391263909189
2017-08-09 00:14:00,17763.0,0.00391263909189
2017-08-09 00:15:00,17759.0,0.00391263909189
2017-08-09 00:16:00,17760.0,0.00391263909189
2017-08-09 00:17:00,17761.0,0.00391263909189
2017-08-09 00:18:00,17761.0,0.0
2017-08-09 00:19:00,17761.0,0.0
2017-08-09 00:20:00,17764.0,0.0
2017-08-09 00:21:00,17764.0,0.0
2017-08-09 00:22:00,17763.0,0.0
2017-08-09 00:23:00,17765.0,0.0
2017-08-09 00:24:00,17765.0,0.0
2017-08-09 00:25:00,17767.0,0.0
2017-08-09 00:26:00,17766.0,0.0
2017-08-09 00:27:00,17768.0,0.0
2017-08-09 00:28:00,17768.0,0.0
2017-08-09 00:29:00,17768.0,0.0
2017-08-09 00:30:00,17749.0,0.0168811562902
2017-08-09 00:31:00,17751.0,0.0168811562902
2017-08-09 00:32:00,17750.0,0.0168811562902
2017-08-09 00:33:00,17751.0,0.0168811562902
2017-08-09 00:34:00,17752.0,0.0168811562902
2017-08-09 00:35:00,17753.0,0.0168811562902
2017-08-09 00:36:00,17752.0,0.0168811562902
2017-08-09 00:37:00,17753.0,0.0168811562902
2017-08-09 00:38:00,17752.0,0.0168811562902
2017-08-09 00:39:00,17752.0,0.0168811562902
2017-08-09 00:40:00,17757.0,0.0
2017-08-09 00:41:00,17756.0,0.0
2017-08-09 00:42:00,17757.0,0.0
2017-08-09 00:43:00,17758.0,0.0
2017-08-09 00:44:00,17759.0,0.0
2017-08-09 00:45:00,17764.0,0.00502985530488
2017-08-09 00:46:00,17765.0,0.00502985530488
2017-08-09 00:47:00,17765.0,0.00502985530488
2017-08-09 00:48:00,17767.0,0.00502985530488
2017-08-09 00:49:00,17767.0,0.00502985530488
2017-08-09 00:50:00,17773.0,0.00502985530488
2017-08-09 00:51:00,17774.0,0.00502985530488
2017-08-09 00:52:00,17774.0,0.00502985530488
2017-08-09 00:53:00,17774.0,0.00502985530488
2017-08-09 00:54:00,17774.0,0.00502985530488
2017-08-09 00:55:00,17773.0,0.0036313669406
2017-08-09 00:56:00,17774.0,0.0036313669406
2017-08-09 00:57:00,17774.0,0.0036313669406
2017-08-09 00:58:00,17774.0,0.0036313669406
2017-08-09 00:59:00,17775.0,0.0036313669406
2017-08-09 01:00:00,17778.0,0.00839571664887
2017-08-09 01:01:00,17778.0,0.00839571664887
2017-08-09 01:02:00,17777.0,0.00839571664887
2017-08-09 01:03:00,17776.0,0.00839571664887
2017-08-09 01:04:00,17776.0,0.00839571664887
2017-08-09 01:05:00,17776.0,0.00476434970827
2017-08-09 01:06:00,17776.0,0.00476434970827
2017-08-09 01:07:00,17776.0,0.00476434970827
2017-08-09 01:08:00,17775.0,0.00476434970827
2017-08-09 01:09:00,17775.0,0.00476434970827
2017-08-09 01:10:00,17776.0,0.0
2017-08-09 01:11:00,17778.0,0.0
2017-08-09 01:12:00,17778.0,0.0
2017-08-09 01:13:00,17779.0,0.0
2017-08-09 01:14:00,17779.0,0.0
2017-08-09 01:15:00,17772.0,0.0063
2017-08-09 01:16:00,17771.0,0.0063
2017-08-09 01:17:00,17773.0,0.0063
2017-08-09 01:18:00,17773.0,0.0063
2017-08-09 01:19:00,17772.0,0.0063
2017-08-09 01:20:00,17774.0,0.0063
2017-08-09 01:21:00,17774.0,0.0063
2017-08-09 01:22:00,17775.0,0.0063
2017-08-09 01:23:00,17775.0,0.0063
2017-08-09 01:24:00,17775.0,0.0063
2017-08-09 01:25:00,17776.0,0.0
2017-08-09 01:26:00,17778.0,0.0
2017-08-09 01:27:00,17777.0,0.0
2017-08-09 01:28:00,17777.0,0.0
2017-08-09 01:29:00,17778.0,0.0
2017-08-09 01:30:00,17764.0,0.0
2017-08-09 01:31:00,17764.0,0.0
2017-08-09 01:32:00,17764.0,0.0
2017-08-09 01:33:00,17764.0,0.0
2017-08-09 01:34:00,17763.0,0.0
2017-08-09 01:35:00,17765.0,0.0
2017-08-09 01:36:00,17765.0,0.0
2017-08-09 01:37:00,17766.0,0.0
2017-08-09 01:38:00,17766.0,0.0
2017-08-09 01:39:00,17765.0,0.0
2017-08-09 01:40:00,17772.0,0.0120328802816
2017-08-09 01:41:00,17773.0,0.0159347745108
2017-08-09 01:42:00,17775.0,0.0159347745108
2017-08-09 01:43:00,17775.0,0.0159347745108
2017-08-09 01:44:00,17777.0,0.0159347745108
2017-08-09 01:45:00,17780.0,0.0159347745108
2017-08-09 01:46:00,17780.0,0.0159347745108
2017-08-09 01:47:00,17780.0,0.0159347745108
2017-08-09 01:48:00,17780.0,0.0159347745108
2017-08-09 01:49:00,17780.0,0.0159347745108
2017-08-09 01:50:00,17781.0,0.00390189422926
2017-08-09 01:51:00,17781.0,0.0
2017-08-09 01:52:00,17781.0,0.0
2017-08-09 01:53:00,17782.0,0.0
2017-08-09 01:54:00,17782.0,0.0
2017-08-09 01:55:00,17785.0,0.00431915359751
2017-08-09 01:56:00,17785.0,0.00431915359751
2017-08-09 01:57:00,17785.0,0.00431915359751
2017-08-09 01:58:00,17786.0,0.00431915359751
2017-08-09 01:59:00,17786.0,0.00431915359751
2017-08-09 02:00:00,17776.0,0.00431915359751
2017-08-09 02:01:00,17776.0,0.00431915359751
2017-08-09 02:02:00,17776.0,0.00431915359751
2017-08-09 02:03:00,17776.0,0.00431915359751
2017-08-09 02:04:00,17776.0,0.00431915359751
2017-08-09 02:05:00,17780.0,0.00397539259996
2017-08-09 02:06:00,17781.0,0.00397539259996
2017-08-09 02:07:00,17780.0,0.00397539259996
2017-08-09 02:08:00,17780.0,0.00397539259996
2017-08-09 02:09:00,17783.0,0.00397539259996
2017-08-09 02:10:00,17783.0,0.00397539259996
2017-08-09 02:11:00,17783.0,0.00397539259996
2017-08-09 02:12:00,17784.0,0.00397539259996
2017-08-09 02:13:00,17784.0,0.00397539259996
2017-08-09 02:14:00,17784.0,0.00397539259996
2017-08-09 02:15:00,17781.0,0.0
2017-08-09 02:16:00,17781.0,0.0
2017-08-09 02:17:00,17783.0,0.0
2017-08-09 02:18:00,17783.0,0.0
2017-08-09 02:19:00,17784.0,0.0
2017-08-09 02:20:00,17788.0,0.00406637042643
2017-08-09 02:21:00,17788.0,0.00406637042643
2017-08-09 02:22:00,17787.0,0.00406637042643
2017-08-09 02:23:00,17787.0,0.00406637042643
2017-08-09 02:24:00,17787.0,0.00406637042643
2017-08-09 02:25:00,17790.0,0.00406637042643
2017-08-09 02:26:00,17792.0,0.00406637042643
2017-08-09 02:27:00,17792.0,0.00406637042643
2017-08-09 02:28:00,17793.0,0.00406637042643
2017-08-09 02:29:00,17793.0,0.00406637042643
2017-08-09 02:30:00,17783.0,0.0
2017-08-09 02:31:00,17783.0,0.0
2017-08-09 02:32:00,17782.0,0.0
2017-08-09 02:33:00,17783.0,0.0
2017-08-09 02:34:00,17783.0,0.0
2017-08-09 02:35:00,17782.0,0.0
2017-08-09 02:36:00,17782.0,0.0
2017-08-09 02:37:00,17783.0,0.0
2017-08-09 02:38:00,17783.0,0.0
2017-08-09 02:39:00,17785.0,0.0
2017-08-09 02:40:00,17785.0,0.0
2017-08-09 02:41:00,17784.0,0.0
2017-08-09 02:42:00,17785.0,0.0
2017-08-09 02:43:00,17785.0,0.0
2017-08-09 02:44:00,17786.0,0.0
2017-08-09 02:45:00,17785.0,0.0
2017-08-09 02:46:00,17785.0,0.0
2017-08-09 02:47:00,17785.0,0.0
2017-08-09 02:48:00,17785.0,0.0
2017-08-09 02:49:00,17785.0,0.0
2017-08-09 02:50:00,17787.0,0.0
2017-08-09 02:51:00,17787.0,0.0
2017-08-09 02:52:00,17787.0,0.0
2017-08-09 02:53:00,17787.0,0.0
2017-08-09 02:54:00,17787.0,0.0
2017-08-09 02:55:00,17788.0,0.00446630022221
2017-08-09 02:56:00,17788.0,0.00446630022221
2017-08-09 02:57:00,17788.0,0.00446630022221
2017-08-09 02:58:00,17788.0,0.00446630022221
2017-08-09 02:59:00,17788.0,0.00446630022221
2017-08-09 03:00:00,17793.0,0.0114396080977
2017-08-09 03:01:00,17791.0,0.0114396080977
2017-08-09 03:02:00,17792.0,0.0114396080977
2017-08-09 03:03:00,17792.0,0.0114396080977
2017-08-09 03:04:00,17792.0,0.0114396080977
2017-08-09 03:05:00,17792.0,0.00697330787548
2017-08-09 03:06:00,17792.0,0.00697330787548
2017-08-09 03:07:00,17792.0,0.00697330787548
2017-08-09 03:08:00,17793.0,0.00697330787548
2017-08-09 03:09:00,17793.0,0.00697330787548
2017-08-09 03:10:00,17797.0,0.0
2017-08-09 03:11:00,17796.0,0.0
2017-08-09 03:12:00,17796.0,0.0
2017-08-09 03:13:00,17796.0,0.0
2017-08-09 03:14:00,17796.0,0.0
2017-08-09 03:15:00,17797.0,0.0
2017-08-09 03:16:00,17797.0,0.0
2017-08-09 03:17:00,17797.0,0.0
2017-08-09 03:18:00,17797.0,0.0
2017-08-09 03:19:00,17797.0,0.0
2017-08-09 03:20:00,17794.0,0.0
2017-08-09 03:21:00,17794.0,0.0
2017-08-09 03:22:00,17795.0,0.0
2017-08-09 03:23:00,17795.0,0.0
2017-08-09 03:24:00,17795.0,0.0
2017-08-09 03:25:00,17795.0,0.0
2017-08-09 03:26:00,17795.0,0.0
2017-08-09 03:27:00,17795.0,0.0
2017-08-09 03:28:00,17795.0,0.0
2017-08-09 03:29:00,17796.0,0.0
2017-08-09 03:30:00,17790.0,0.0
2017-08-09 03:31:00,17790.0,0.0
2017-08-09 03:32:00,17791.0,0.0
2017-08-09 03:33:00,17792.0,0.0
2017-08-09 03:34:00,17792.0,0.0
2017-08-09 03:35:00,17793.0,0.0
2017-08-09 03:36:00,17793.0,0.0
2017-08-09 03:37:00,17793.0,0.0
2017-08-09 03:38:00,17793.0,0.0
2017-08-09 03:39:00,17793.0,0.0
2017-08-09 03:40:00,17793.0,0.0
2017-08-09 03:41:00,17794.0,0.0
2017-08-09 03:42:00,17793.0,0.0
2017-08-09 03:43:00,17793.0,0.0
2017-08-09 03:44:00,17794.0,0.0
2017-08-09 03:45:00,17795.0,0.0
2017-08-09 03:46:00,17794.0,0.0
2017-08-09 03:47:00,17794.0,0.0
2017-08-09 03:48:00,17793.0,0.0
2017-08-09 03:49:00,17793.0,0.0
2017-08-09 03:50:00,17796.0,0.00896494639391
2017-08-09 03:51:00,17796.0,0.00896494639391
2017-08-09 03:52:00,17796.0,0.00896494639391
2017-08-09 03:53:00,17796.0,0.00896494639391
2017-08-09 03:54:00,17796.0,0.00896494639391
2017-08-09 03:55:00,17798.0,0.00896494639391
2017-08-09 03:56:00,17799.0,0.00896494639391
2017-08-09 03:57:00,17801.0,0.00896494639391
2017-08-09 03:58:00,17803.0,0.013084938099
2017-08-09 03:59:00,17805.0,0.013084938099
2017-08-09 04:00:00,17739.0,0.0041199917051
2017-08-09 04:01:00,17735.0,0.0041199917051
2017-08-09 04:02:00,17735.0,0.0041199917051
2017-08-09 04:03:00,17735.0,0.0041199917051
2017-08-09 04:04:00,17732.0,0.0041199917051
2017-08-09 04:05:00,17732.0,0.0041199917051
2017-08-09 04:06:00,17729.0,0.0041199917051
2017-08-09 04:07:00,17729.0,0.0041199917051
2017-08-09 04:08:00,17728.0,0.0
2017-08-09 04:09:00,17727.0,0.0
2017-08-09 04:10:00,17726.0,0.0
2017-08-09 04:11:00,17730.0,0.0
2017-08-09 04:12:00,17733.0,0.0
2017-08-09 04:13:00,17733.0,0.0
2017-08-09 04:14:00,17733.0,0.0
2017-08-09 04:15:00,17720.0,0.0
2017-08-09 04:16:00,17719.0,0.0
2017-08-09 04:17:00,17719.0,0.0
2017-08-09 04:18:00,17718.0,0.0
2017-08-09 04:19:00,17715.0,0.0
2017-08-09 04:20:00,17714.0,0.0
2017-08-09 04:21:00,17714.0,0.0
2017-08-09 04:22:00,17714.0,0.0
2017-08-09 04:23:00,17715.0,0.0
2017-08-09 04:24:00,17716.0,0.0
2017-08-09 04:25:00,17709.0,0.0
2017-08-09 04:26:00,17709.0,0.0
2017-08-09 04:27:00,17707.0,0.0
2017-08-09 04:28:00,17706.0,0.0
2017-08-09 04:29:00,17707.0,0.0
2017-08-09 04:30:00,17650.0,0.00968168843804
2017-08-09 04:31:00,17649.0,0.00968168843804
